Source,Target,Weight,Type
Carlyle_American_Colonies_OCR,Carlyle_National_Depravity_OCR,30,undirected
Carlyle_American_Colonies_OCR,Carlyle_Tendency_of_Church_OCR,14,undirected
Carlyle_American_Colonies_OCR,Carlyle_The_Question_relating,25,undirected
Carlyle_American_Colonies_OCR,Ferguson_Sermon_preached_in_the_ersh,11,undirected
Carlyle_AN_ARGUMENT,Carlyle_Liberal_education_OCR,3,undirected
Carlyle_AN_ARGUMENT,Carlyle_Plain_Reasons,30,undirected
Carlyle_AN_ARGUMENT,Carlyle_Stipend_OCR,14,undirected
Carlyle_AN_ARGUMENT,Ferguson_letters_edited_w_npp,7,undirected
Carlyle_AN_ARGUMENT,Ferguson_T012677_3_Pamphlet_Dr_Price,3,undirected
Carlyle_AN_ARGUMENT,Hume_essays_moral_political_1741,10,undirected
Carlyle_AN_ARGUMENT,Hume_Petition_Bellmen,1,undirected
Carlyle_Essay_on_taxes_OCR,Ferguson_T012677_3_Pamphlet_Dr_Price,15,undirected
Carlyle_Essay_on_taxes_OCR,Hume_essays_moral_political_1741,3,undirected
Carlyle_Essay_on_taxes_OCR,Hume_Original.Contract_passive_obedience_and_parties,3,undirected
Carlyle_Essay_on_taxes_OCR,Hume_Political_Discourses,9,undirected
Carlyle_Liberal_education_OCR,Carlyle_AN_ARGUMENT,3,undirected
Carlyle_Liberal_education_OCR,Carlyle_Sermon_Death_Dalrymple_OCR,29,undirected
Carlyle_Liberal_education_OCR,Carlyle_Tendency_of_Church_OCR,24,undirected
Carlyle_Liberal_education_OCR,Hume_essays_moral_political_1741,5,undirected
Carlyle_Liberal_education_OCR,Hume_Petition_Bellmen,13,undirected
Carlyle_National_Depravity_OCR,Carlyle_American_Colonies_OCR,30,undirected
Carlyle_National_Depravity_OCR,Carlyle_Sermon_Death_Dalrymple_OCR,20,undirected
Carlyle_National_Depravity_OCR,Carlyle_The_Question_relating,13,undirected
Carlyle_Plain_Reasons,Carlyle_AN_ARGUMENT,30,undirected
Carlyle_Plain_Reasons,Carlyle_Stipend_OCR,11,undirected
Carlyle_Plain_Reasons,Carlyle_The_Question_relating,12,undirected
Carlyle_Plain_Reasons,Ferguson_letters_edited_w_npp,14,undirected
Carlyle_Plain_Reasons,Hume_Archibald_preface_edition,19,undirected
Carlyle_Plain_Reasons,Hume_essays_moral_political_1741,2,undirected
Carlyle_Plain_Reasons,Hume_Life_of_David_Hume.Smith.Removed,2,undirected
Carlyle_Plain_Reasons,sister_peg_checked,5,undirected
Carlyle_Sermon_Death_Dalrymple_OCR,Carlyle_Liberal_education_OCR,29,undirected
Carlyle_Sermon_Death_Dalrymple_OCR,Carlyle_National_Depravity_OCR,20,undirected
Carlyle_Sermon_Death_Dalrymple_OCR,Carlyle_Tendency_of_Church_OCR,5,undirected
Carlyle_Sermon_Death_Dalrymple_OCR,Ferguson_Sermon_preached_in_the_ersh,9,undirected
Carlyle_Stipend_OCR,Carlyle_AN_ARGUMENT,14,undirected
Carlyle_Stipend_OCR,Carlyle_Plain_Reasons,11,undirected
Carlyle_Stipend_OCR,Carlyle_The_Question_relating,1,undirected
Carlyle_Stipend_OCR,Hume_essays_moral_political_1741,4,undirected
Carlyle_Tendency_of_Church_OCR,Carlyle_American_Colonies_OCR,14,undirected
Carlyle_Tendency_of_Church_OCR,Carlyle_Liberal_education_OCR,24,undirected
Carlyle_Tendency_of_Church_OCR,Carlyle_Sermon_Death_Dalrymple_OCR,5,undirected
Carlyle_Tendency_of_Church_OCR,Carlyle_The_Question_relating,8,undirected
Carlyle_Tendency_of_Church_OCR,Ferguson_T012677_3_Pamphlet_Dr_Price,8,undirected
Carlyle_Tendency_of_Church_OCR,Hume_essays_moral_political_1741,3,undirected
Carlyle_Tendency_of_Church_OCR,Hume_Petition_Bellmen,4,undirected
Carlyle_The_Question_relating,Carlyle_American_Colonies_OCR,25,undirected
Carlyle_The_Question_relating,Carlyle_National_Depravity_OCR,13,undirected
Carlyle_The_Question_relating,Carlyle_Plain_Reasons,12,undirected
Carlyle_The_Question_relating,Carlyle_Stipend_OCR,1,undirected
Carlyle_The_Question_relating,Carlyle_Tendency_of_Church_OCR,8,undirected
Carlyle_The_Question_relating,Ferguson_1756_Reflection_on_militia,13,undirected
Carlyle_The_Question_relating,Ferguson_T012677_3_Pamphlet_Dr_Price,11,undirected
Carlyle_The_Question_relating,Hume_Petition_Bellmen,5,undirected
Ferguson_1756_Reflection_on_militia,Carlyle_The_Question_relating,13,undirected
Ferguson_1756_Reflection_on_militia,Ferguson_1757_Morality_stage.plays,21,undirected
Ferguson_1756_Reflection_on_militia,Hume_essays_moral_political_1741,5,undirected
Ferguson_1757_Morality_stage.plays,Ferguson_1756_Reflection_on_militia,21,undirected
Ferguson_1757_Morality_stage.plays,Ferguson_Sermon_preached_in_the_ersh,2,undirected
Ferguson_1757_Morality_stage.plays,Ferguson_T012677_3_Pamphlet_Dr_Price,12,undirected
Ferguson_1757_Morality_stage.plays,Hume_essays_moral_political_1741,8,undirected
Ferguson_1757_Morality_stage.plays,Hume_Treatise_Human_Nature_vol_3,1,undirected
Ferguson_1767_Civil_Society_4610,Ferguson_T076224_16_Inst_Moral_Phil,6,undirected
Ferguson_1767_Civil_Society_4610,Ferguson_T114601_19_Principles_Moral_Political,10,undirected
Ferguson_1767_Civil_Society_4610,Ferguson_T114601_29_Principles_Moral_Political,19,undirected
Ferguson_1767_Civil_Society_4610,Hume_essays_moral_political_1741,2,undirected
Ferguson_1767_Civil_Society_4610,Hume_Four_Dissertations,2,undirected
Ferguson_Analysis_of_pneumatics_and_moral_philosophy,Ferguson_T076224_16_Inst_Moral_Phil,15,undirected
Ferguson_Analysis_of_pneumatics_and_moral_philosophy,Ferguson_T114601_19_Principles_Moral_Political,10,undirected
Ferguson_Analysis_of_pneumatics_and_moral_philosophy,Ferguson_T114601_29_Principles_Moral_Political,5,undirected
Ferguson_biographical_sketch,Ferguson_minutes_of_the_life,14,undirected
Ferguson_biographical_sketch,Ferguson_Roman_Republic_Vol_1_London,10,undirected
Ferguson_biographical_sketch,Ferguson_Roman_Republic_Vol_2_Edinburgh,16,undirected
Ferguson_biographical_sketch,Hume_History_of_England_Tudor_vol_1_4709,5,undirected
Ferguson_biographical_sketch,Hume_Life_of_David_Hume.Smith.Removed,15,undirected
Ferguson_dialogues_from_manuscript_edited,Ferguson_letters_edited_w_npp,9,undirected
Ferguson_dialogues_from_manuscript_edited,Ferguson_Manuscripts_edited,19,undirected
Ferguson_dialogues_from_manuscript_edited,Ferguson_T114601_19_Principles_Moral_Political,3,undirected
Ferguson_dialogues_from_manuscript_edited,Hume_Dialogues_Concerning_Natural_Religion,10,undirected
Ferguson_dialogues_from_manuscript_edited,Hume_essays_moral_political_1741,2,undirected
Ferguson_letters_edited_w_npp,Carlyle_AN_ARGUMENT,7,undirected
Ferguson_letters_edited_w_npp,Carlyle_Plain_Reasons,14,undirected
Ferguson_letters_edited_w_npp,Ferguson_dialogues_from_manuscript_edited,9,undirected
Ferguson_letters_edited_w_npp,Hume_Life_of_David_Hume.Smith.Removed,2,undirected
Ferguson_letters_edited_w_npp,sister_peg_checked,6,undirected
Ferguson_Manuscripts_edited,Ferguson_dialogues_from_manuscript_edited,19,undirected
Ferguson_Manuscripts_edited,Ferguson_Of_Mans_Progressive_Nature_Excerpt,7,undirected
Ferguson_Manuscripts_edited,Ferguson_T114601_19_Principles_Moral_Political,25,undirected
Ferguson_Manuscripts_edited,Ferguson_T114601_29_Principles_Moral_Political,20,undirected
Ferguson_minutes_of_the_life,Ferguson_biographical_sketch,14,undirected
